inhabitant_id, height
585,171.216575254574
586,183.978418891904
587,175.624956454286
588,173.18114205393
589,175.997789069047
590,192.541632521236
591,172.08323110472
592,165.159753184612
593,198.807129874668
594,176.304405971733
595,197.989491257787
596,179.568665638839
597,186.318498608759
598,180.122666222044
599,183.940284149892
600,186.779692171825
601,179.98689175457
602,169.638651554555
603,179.820183681754
604,179.490654698337
605,155.290808694881
606,188.962746216707
607,150.884758494443
608,169.982857023546
609,192.552371869172
610,175.328716266163
611,176.96670402702
612,184.14735261636
613,180.771212974511
614,176.250859073032
615,175.211037326322
616,171.293011683894
617,196.406945832212
618,163.090490095821
619,174.40882663672
620,180.469492555756
621,171.870628400755
622,170.442797462084
623,184.784756583966
624,178.398442105034
625,176.440671210937
626,180.43348297021
627,186.384646687155
628,181.431124727276
629,153.491827682057
630,188.131167739601
631,195.106851277697
632,183.940781107193
633,169.155076336511
634,158.322014365123
635,199.513784736685
636,188.403923317417
637,172.937288526455
638,194.55714176466
639,169.599242374535
640,181.972887367246
641,208.046683060689
642,175.969871724197
643,186.906566355065
644,181.214870476861
645,191.765461029049
646,210.634026330697
647,181.998855224503
648,168.425447152932
649,173.628027769682
650,177.610390982558
651,170.433189500651
652,190.987005963542
653,169.49121865063
654,179.744520274103
655,175.599991727193
656,199.998919052602
657,197.221757614754
658,179.502976618811
659,190.818230395425
660,183.076370325676
661,197.134049460059
662,187.154598208272
663,178.663616229066
664,176.978865549624
665,176.182030891346
666,192.725936585723
667,193.116833909932
668,187.530882002561
669,173.8056986888
670,183.264988856579
671,174.958194797715
672,180.779617920363
673,176.085552570846
674,177.172665211823
675,183.729875414415
676,168.260626940182
677,181.587074367409
678,172.647025703915
679,169.948914921969
680,183.204388574789
681,179.606344246081
682,158.378595655539
683,175.246391005788
684,179.043506184013
685,181.171485751721
686,173.217391641159
687,194.786062349009
688,165.628237927493
689,175.107380742417
690,182.529544819368
691,166.514977130368
692,177.693816199247
693,175.638914681453
694,185.189975529911
695,166.487131800311
696,181.079297946117
697,167.145357989124
698,183.337613045775
699,167.620426342454
700,203.076030253831
701,188.147376747018
702,170.476199487681
703,182.38437050828
704,169.620667453284
705,172.717681596123
706,173.942637568591
707,187.911979140308
708,192.397010265382
709,177.497188367891
710,186.372948294737
711,176.814225218547
712,188.306969805648
713,179.826068704649
714,180.42375072772
715,193.037011382404
716,182.817322905941
717,189.485016090533
718,184.369903907246
719,168.854520894344
720,197.166544374163
721,184.662366647106
722,169.09425700872
723,176.259821450805
724,171.131776117659
725,178.160306562299
726,172.762616290939
727,184.689754166702
728,192.508488928126
729,185.467634813133
730,183.921119620807
731,173.487255092809
732,172.322611481257
733,172.972699699596
734,182.857294868453
735,175.576165366101
736,165.661379224592
737,189.207769268995
738,185.649311223024
739,177.853154080585
740,179.00940404308
741,162.485984126495
742,169.181018395889
743,175.539141277462
744,152.100518563121
745,199.461451421045
746,163.983330934182
747,182.106078993877
748,173.914262822342
749,174.495098516578
750,184.473662735474
751,184.471092360923
752,163.087339977047
753,174.198725252041
754,182.3304373688
755,183.961951367887
756,184.018622469859
757,190.144059433838
758,175.940328811375
759,184.139454057754
760,190.762945925613
761,173.684777530691
762,184.668102655748
763,176.038850991792
764,182.4313390213
765,174.397787495819
766,183.527627190023
767,185.002826256934
768,162.105989621493
769,181.816959085015
770,175.553119708052
771,166.565587545779
772,199.455717586132
773,198.386815989345
774,167.014321729237
775,165.245598694615
776,168.742273810521
777,187.884376428243
778,191.727271902565
779,178.764627470683
780,176.098655012074
781,192.022860738909
782,176.868855523181
783,183.813811458707
784,163.34048708371
785,177.981480197234
786,171.446581564916
787,163.93962721909
788,188.455248058417
789,180.723903593651
790,166.546679797689
791,179.49215159066
792,162.247485724555
793,197.644419758941
794,182.921829137094
795,186.647417636375
796,195.595282924442
797,185.577587293851
798,200.663089557957
799,202.307680386566
800,170.672576974697
801,187.57808485203
802,186.060749051303
803,182.429393160923
804,181.011047334607
805,180.325076068218
806,180.291654504404
807,166.921767846991
808,185.493720040061
809,199.856246923988
810,179.024798003621
811,168.091666428743
812,196.164037146769
813,186.891170103453
814,187.531048282654
815,172.905101050727
816,198.776818901024
817,188.168102736956
818,183.776353604631
819,175.996900275074
820,188.50535579953
821,180.76536124341
822,176.849777847433
823,166.502680155562
824,168.837803912327
825,180.867336551332
826,184.663140207219
827,188.09997945276
828,168.026804471393
829,182.451771684995
830,178.420940998672
831,183.670684165037
832,167.665432902926
833,185.094953322729
834,177.442806835749
835,180.720161089228
836,177.986641285336
837,185.416858110417
838,176.990689996467
839,178.29999487691
840,177.329501205999
841,209.522694478761
842,183.3252246326
843,181.884077353035
844,185.169152437875
845,184.341280027731
846,173.734935445501
847,160.381670552144
848,176.867751632101
849,167.81494645888
850,169.132387782041
851,177.906306630351
852,179.21135718188
853,173.213880497973
854,186.073352010309
855,189.788827288878
856,182.114377564019
857,170.467050234627
858,176.457975042098
859,183.383340158097
860,182.952403145314
861,175.303869374671
862,180.186883300594
863,171.416590412427
864,174.166071823503
865,180.026045056065
866,177.318027946936
867,177.948064517412
868,177.693347315664
869,170.505323711797
870,178.847380586981
871,190.487730259972
872,166.049662020837
873,167.311006706858
874,169.394550696351
875,167.551457445372
876,169.162295576538
877,180.655368174578
878,182.891094507313
879,178.994744383823
880,176.898866401284
881,178.304375098341
882,175.83723560021
883,176.57538095312
884,195.668427785797
885,178.601930644456
886,174.527827348509
887,170.260267181887
888,188.430051577012
889,197.201479060567
890,170.478020820242
891,191.756380392382
892,178.993151951198
893,186.524564049897
894,175.94630267169
895,178.580178107712
896,183.166781588911
897,195.477773683438
898,193.708509143213
899,187.857322516501
900,184.620058647755
901,149.771122499631
902,176.3280629042
903,177.238619372568
904,178.212250679216
905,191.089950484902
906,164.196722827811
907,170.346673904746
908,174.983848651752
909,179.576464461093
910,180.249267983112
911,168.894180302658
912,163.687769924497
913,175.854151786448
914,160.125420624157
915,164.168221700233
916,177.769516754133
917,185.517754604743
918,193.971577401771
919,190.735989372643
920,185.70752556576
921,185.67765126982
922,191.170347394507
923,187.360043725151
924,184.755107268808
925,185.731688117499
926,169.871014424974
927,175.953093158444
928,175.056518319301
929,197.70951603989
930,176.69593189069
931,190.063532389465
932,179.546331098447
933,189.000587908329
934,168.173753894397
935,187.593957422132
936,181.156185260906
937,171.881312472778
938,175.775222641749
939,187.048504568328
940,182.86326920738
941,178.469926268239
942,192.801774707716
943,188.234654685577
944,173.533621262778
945,166.152354929316
946,193.216548770021
947,192.072492094893
948,184.017220691381
949,166.313123111691
950,179.01717196326
951,176.526163920781
952,172.728372988958
953,167.554682204315
954,172.80713392152
955,176.310203942435
956,185.077938651579
957,182.739034291555
958,178.267736655862
959,166.876791786855
960,173.121546220566
961,155.927482296558
962,191.396491053396
963,192.261116565592
964,191.076605755454
965,184.781497367419
966,182.85305744228
967,195.693637966157
968,179.919015475175
969,172.66327019636
970,194.290894395436
971,186.270268640243
972,175.302636801028
973,180.153376802268
974,174.570361609057
975,170.688683608505
976,175.457310435078
977,194.28052508537
978,190.938271898739
979,184.876832045065
980,187.769210769083
981,163.643358840693
982,172.973289320846
983,185.214013748968
984,170.384470440179
985,163.005551559722
986,189.011380020699
987,176.905040637064
988,180.495405907373
989,181.655579516118
990,168.810685580321
991,182.790845863084
992,193.137778106444
993,185.670298607648
994,176.14392803527
995,175.747177844208
996,169.782677791365
997,192.48746795479
998,185.036320495115
999,177.41294950143
1000,198.023776849505
1001,178.250327049727
1002,177.490717500538
1003,176.380943036561
1004,178.84626649022
1005,186.967142875045
1006,209.826567431184
1007,189.055661717516
1008,182.892907168834
1009,179.485356010665
1010,177.528899862814
1011,176.125187256942
1012,196.779316396125
1013,178.675705311507
1014,184.778577665107
1015,184.180807899326
1016,175.560216640918
1017,166.289873670087
1018,176.277632929545
1019,191.460284903904
1020,172.342640698475
1021,176.707938395396
1022,181.009945471187
1023,175.246511346859
1024,173.561390132116
1025,179.945250791939
1026,174.495371256505
1027,165.932811375375
1028,171.45994631189
1029,184.480567791282
1030,186.209012664089
1031,163.037582699658
1032,181.803557551393
1033,161.959187118278
1034,160.776747355511
1035,170.39181538481
1036,197.957429751774
1037,194.375827567306
1038,177.769430196955
1039,186.427318137606
1040,194.278854746858
1041,191.162253487875
1042,177.547826212622
1043,193.26998399705
1044,177.669725130462
1045,167.537160312204
1046,182.609356791876
1047,183.524245217212
1048,165.726438949378
1049,168.726271123631
1050,173.676897834233
1051,175.938219798685
1052,185.422723447575
1053,182.819060706012
1054,177.445617557873
1055,178.683712455846
1056,169.670287799087
1057,188.587303481449
1058,182.722310217781
1059,178.096881280092
1060,165.5784149646
1061,192.875649616836
1062,196.572697242934
1063,180.323279455991
1064,178.042865634603
1065,191.062792441586
1066,195.031570854258
1067,174.410835350171
1068,179.932346190823
1069,189.133177137625
1070,182.825888192636
1071,159.143181888123
1072,181.037286863862
1073,181.025274145289
1074,175.787619589952
1075,174.24023758892
1076,183.674838436704
1077,158.085147238851
1078,169.765104072491
1079,198.350307257906
1080,175.832574786267
1081,162.141554796094
1082,182.170044280318
1083,186.275902643501
1084,182.879645195614
1085,184.302745630992
1086,186.54507784936
1087,192.740473162801
1088,186.954717921756
1089,182.828254549387
1090,160.213758475308
1091,189.110582355218
1092,185.824360988184
1093,170.025741369868
1094,176.686276880282
1095,186.928866848617
1096,165.43736356097
1097,165.273627663766
1098,186.923785920415
1099,171.228173588924
1100,183.566676949464
1101,160.871772633012
1102,174.986840703766
1103,166.788045832389
1104,181.946444833613
1105,169.142707350478
1106,175.157243613975
1107,178.418369377498
1108,184.260453127669
1109,175.039096928173
1110,202.732471800911
1111,179.665964450743
1112,191.595020781099
1113,169.495247012128
1114,168.866497189576
1115,182.183721697313
1116,177.112060232126
1117,186.395882350976
1118,167.448986646733
1119,176.095111160611
1120,179.084344972699
1121,200.022340609879
1122,172.829600910311
1123,188.698876862681
1124,172.844192444053
1125,177.377021399689
1126,182.810176960052
1127,183.86340551213
1128,166.299739651338
1129,176.340962824666
1130,191.519983241623
1131,181.043271887161
1132,166.714604876756
1133,186.839501754539
1134,178.657586430689
1135,172.817710494589
1136,176.098853592689
1137,174.339551696494
1138,198.507173745819
1139,195.168944895824
1140,167.695493734935
1141,182.304283692633
1142,175.199313045495
1143,165.817709093839
1144,197.765381494084
1145,192.568810999909
1146,174.741063226137
1147,188.943627296684
1148,173.577508266674
1149,179.975680148453
1150,164.776338051406
1151,181.789981823408
1152,182.328924293437
1153,190.787712996715
1154,178.5048791796
1155,174.948503064206
1156,175.105879620182
1157,197.927815460578
1158,180.424217629238
1159,184.894877029996
1160,189.32714013407
1161,185.759728713014
1162,186.731468609044
1163,193.353762065223
1164,177.556296245556
1165,173.882912064272
1166,189.264630454792
1167,180.933057902806
1168,173.091223662389
1169,185.112537613979
1170,175.103524686045
1171,173.988857736559
1172,180.631811759706
1173,178.122657381159
1174,186.331666273031
1175,179.084927193544
1176,185.706176017602
1177,177.650926462673
1178,192.492226859349
1179,178.169392362182
1180,173.646270533201
1181,181.827093460416
1182,182.354065404519
1183,197.564583070581
1184,169.988003452028
1185,169.717351827167
1186,194.370194074156
1187,201.066780762955
1188,178.54703379629
1189,199.447603367273
1190,174.325977834931
1191,171.268873328307
1192,182.429322199024
1193,185.912280380881
1194,177.559167844055
1195,177.537690025172
1196,200.001467021013
1197,151.05402571262
1198,166.935810860318
1199,182.868155906242
1200,174.254071139337
1201,188.447180976264
1202,183.064374449903
1203,177.623346904823
1204,175.968140676697
1205,174.228397232868
1206,179.518102200738
1207,186.622542954183
1208,177.456699456308
1209,189.544370046497
1210,196.476892025697
1211,168.601588475866
1212,171.532549049516
1213,168.083150931384
1214,172.565171230587
1215,173.773820813782
1216,173.032477742197
1217,175.253026715331
1218,170.351646643475
1219,167.818430872166
1220,193.630373314171
1221,173.349163799442
1222,178.555890198077
1223,197.69025859829
1224,170.723564181485
1225,172.94228702815
1226,191.820979242379
1227,176.489407228843
1228,196.238344144092
1229,184.829705603689
1230,174.532430561965
1231,178.272856767919
1232,196.758995520294
1233,172.420115667825
1234,192.780523446222
1235,178.001670868869
1236,186.018251189712
1237,182.737769774858
1238,183.78254066975
1239,164.175418498216
1240,182.078934264518
1241,166.691684493301
1242,173.611798452891
1243,189.673132569719
1244,185.426223287024
1245,179.053749388443
1246,173.876803844135
1247,186.661820906972
1248,171.782853634454
1249,171.981397558813
1250,181.448965647181
1251,180.443808451987
1252,180.000176215144
1253,177.51549968703
1254,167.114506070261
1255,194.03052568579
1256,190.533847405081
1257,187.326794877817
1258,199.221061706575
1259,176.789682634881
1260,191.695253321633
1261,182.083729071272
1262,176.950655175222
1263,191.85528673655
1264,190.05468773875
1265,182.255883677965
1266,166.082655598424
1267,185.751159252809
1268,159.156795279964
1269,173.445078643475
1270,185.401186929657
1271,173.295051967241
1272,168.82849676909
1273,178.990825725224
1274,186.387346854899
1275,173.800405778332
1276,183.216645962011
1277,152.021159282389
1278,168.831530077227
1279,174.286675704521
1280,177.724458182674
1281,170.769762460409
1282,169.003024362596
1283,182.792420812226
1284,194.950061219614
1285,175.858670332569
1286,186.495164529967
1287,178.937119505528
1288,186.82617211797
1289,179.892347603166
1290,174.329541962053
1291,185.230584354538
1292,168.498757292029
1293,191.120852043045
1294,169.857103167936
1295,179.113036979489
1296,164.65469484936
1297,191.890041045393
1298,182.409161861257
1299,181.896347931983
1300,202.628192416386
1301,176.670317402789
1302,186.374945624982
1303,184.676936574516
1304,180.252785249877
1305,189.25969811107
1306,177.845510251024
1307,193.79473159085
1308,181.531563736292
1309,186.901577153112
1310,181.71308005193
1311,180.230119220458
1312,166.865253962943
1313,174.58873267898
1314,174.591024674245
1315,192.04196691194
1316,189.654811671643
1317,182.803519923085
1318,184.747056094944
1319,180.239614111289
1320,163.603185382921
1321,188.026951894257
1322,193.111267199346
1323,186.602587907448
1324,181.884205267556
1325,167.854579559514
1326,151.052286068437
1327,172.471183325798
1328,178.734416091567
1329,190.926275584276
1330,168.241020990176
1331,194.329654294232
1332,176.509085092828
1333,178.005600097067
1334,159.051145552897
1335,189.964613561221
1336,160.029277479571
1337,179.217206174701
1338,170.171048710713
1339,173.98928597196
1340,202.691772589447
1341,177.439986312366
1342,170.986208732466
1343,179.07517855666
1344,188.321975493554
1345,181.362628725111
1346,171.047586714577
1347,164.59009604263
1348,166.827867796675
1349,172.082382898097
1350,193.009182766407
1351,172.253835445481
1352,176.349855744114
1353,172.919135233356
1354,183.862882184946
1355,178.530837404662
1356,167.086040938825
1357,173.0132032756
1358,192.041831727365
1359,193.563636799084
1360,183.99719192681
1361,174.645149562783
1362,169.283780755161
1363,173.849960342027
1364,175.771728346695
1365,189.312764479915
1366,193.04004990823
1367,174.166231048167
1368,177.109905802878
1369,187.455246549808
1370,182.84476939063
1371,172.774251817618
1372,186.21192463133
1373,168.176884969609
1374,171.35191606204
1375,181.974772831606
1376,177.856694564797
1377,182.665433520782
1378,182.959297027767
1379,181.72494322152
1380,173.206586676541
1381,184.678124835833
1382,179.973391344874
1383,166.03462567997
1384,192.73654731565
1385,179.790881646579
1386,186.002086436872
1387,195.447853734655
1388,178.668730342643
1389,162.977346203086
1390,206.247344582282
1391,172.226308644226
1392,158.563071289757
1393,156.517024119658
1394,191.954541294187
1395,165.087349941859
1396,175.814737761638
1397,178.196358258428
1398,163.342174080115
1399,168.831131977317
1400,175.764574927993
1401,179.055072166606
1402,175.611262784111
1403,175.875081047604
1404,184.970401438241
1405,184.02180130184
1406,178.578058273244
1407,165.917397851209
1408,179.661988226733
1409,173.487283519069
1410,201.2680476708
1411,181.401103470509
1412,181.226836512969
1413,199.752672869906
1414,191.423366808405
1415,190.441221471162
1416,165.154127415531
1417,194.772124867837
1418,170.416498107652
1419,174.726920475251
1420,179.729705883283
1421,169.16164065789
1422,178.362318819373
1423,170.116470625299
1424,174.225941929041
1425,167.751450445921
1426,180.857954407059
1427,178.623244750301
1428,172.456104705045
1429,167.431603082112
1430,158.918934866427
1431,182.282835359619
1432,181.910258583247
1433,170.005983311489
1434,184.671790037083
1435,183.098590146843
1436,185.997417013528
1437,181.25790338093
1438,187.576524019291
1439,185.619889526885
1440,202.34643767757
1441,171.107035671103
1442,178.884508422686
1443,192.521067829607
1444,186.225776160325
1445,173.121358609627
1446,177.146946839024
1447,159.835061705881
1448,188.127445983167
1449,194.633903534779
1450,185.537396099477
1451,161.271042361595
1452,174.591389864295
1453,156.620542889935
1454,172.871052554441
1455,176.392966519851
1456,163.398884547952
1457,160.750984964453
1458,168.496270253755
1459,185.476031567531
1460,185.903861162958
1461,181.235307432962
1462,184.077772763143
1463,183.163123200337
1464,173.942055417794
1465,182.396319240307
1466,185.629801614939
1467,177.084027337323
1468,192.409847415537
1469,188.542265613831
1470,171.483324903994
1471,177.939386271618
1472,178.803876719693
1473,169.084317480357
1474,175.790064762793
1475,172.373725957211
1476,183.61769240962
1477,192.882934741577
1478,205.682295489577
1479,185.055135636704
1480,179.174172286154
1481,177.090162154581
1482,194.635574814466
1483,155.349614512293
1484,176.054483398176
1485,197.60263866832
1486,185.920649041534
1487,182.917194841833
1488,202.987368432743
1489,164.190640628445
1490,179.326073456953
1491,182.060385702359
1492,177.290819592807
1493,189.151289432149
1494,173.490931386361
1495,184.788469704712
1496,183.026061388425
1497,187.406164315895
